ProbeModel:"FP-2X-250-ZS30M-15",ProbeSerial:"FP101244",ProbeCalDate:"7-19-2021",ProbeOrientation:"MULTIAXIS",ProbeType:"2Dex",AveragingOn:True,AveragingNum:60,MeasureTime:1000,
Num,Date,Time,Xset,Yset,Zset,Xpos,Ypos,Zpos,Bm,BmSD,Bx,BxSD,By,BySD,Bz,BzSD,Temp C,IndexX,IndexY,IndexZ,
1,2024-11-08,14:48:40.549,25,25,25,25,25,25,4.51927255897268,8.02333505561204E-05,0.076406001821508,0.000188066348598866,4.51719163544908,4.27312122020587E-05,-0.113903162838728,0.000187638095666481,26.8057403564453,0,0,0
2,2024-11-08,14:49:48.917,25,25,25,25,25,25,4.51863958502,9.75080133707904E-05,0.0764395445642372,0.000164532620677962,4.51656108022939,4.44749035468555E-05,-0.113763225270704,0.000165092819298703,26.8028450012207,0,0,0
3,2024-11-08,14:50:50.454,25,25,25,25,25,25,4.51777026719673,0.000238082610285266,0.0762117260371645,0.000393984089010761,4.51569012192677,0.000169081575701907,-0.113879662620317,0.000393030205824029,26.8059959411621,0,0,0
4,2024-11-08,14:51:51.231,25,25,25,25,25,25,4.5173093002323,0.000166199408410383,0.0761216574198008,0.000178272941247739,4.51521874596571,3.70193394684514E-05,-0.114235034649647,0.000177223351380946,26.8144111633301,0,0,0
5,2024-11-08,14:52:52.305,25,25,25,25,25,25,4.51662532097144,0.000108260045806373,0.0760775960396727,0.000249030760362855,4.51454367382985,6.60261210192852E-05,-0.114162231036147,0.000250228301942921,26.8160648345947,0,0,0
6,2024-11-08,14:53:53.226,25,25,25,25,25,25,4.5161946021733,7.89863519239138E-05,0.0760519302766025,0.000106630319875733,4.51410895208274,4.30062766489816E-05,-0.114142904600425,0.000104402657881233,26.8134918212891,0,0,0
7,2024-11-08,14:54:57.327,25,25,25,25,25,25,4.51592874565798,0.000109624651753336,0.0760713349897663,8.86680362154174E-05,4.51384491829208,4.59493441960302E-05,-0.114125976878244,9.19194477015299E-05,26.8236598968506,0,0,0
8,2024-11-08,14:55:58.205,25,25,25,25,25,25,4.51568391645207,0.000129153935362693,0.0760729014863571,6.8288157487179E-05,4.51359749161957,4.84328004790999E-05,-0.11417969146811,6.57122911618925E-05,26.8458232879639,0,0,0
9,2024-11-08,14:57:00.093,25,25,25,25,25,25,4.51547807439331,8.48333026098879E-05,0.0760717431214452,5.44707360056527E-05,4.51339283984445,4.70968924833458E-05,-0.114218702809422,5.38064464193177E-05,26.8451271057129,0,0,0
10,2024-11-08,14:58:04.642,25,25,25,25,25,25,4.51529661062237,8.53948285823615E-05,0.0760795509751141,7.55812551743382E-05,4.51320877397422,4.15370000304973E-05,-0.114234393566265,7.71707898859698E-05,26.8515644073486,0,0,0
11,2024-11-08,14:59:06.482,25,25,25,25,25,25,4.51510301408302,0.000122090743047684,0.0760478661393126,7.01879234147353E-05,4.51301718857763,4.06551067853969E-05,-0.114278507818152,6.93228082923833E-05,26.8864555358887,0,0,0
12,2024-11-08,15:00:07.414,25,25,25,25,25,25,4.51496564695744,7.51145513167103E-05,0.0760590960038702,5.55125623602916E-05,4.51288043738971,4.03385667779825E-05,-0.114243128413359,5.4895128734723E-05,26.8912086486816,0,0,0
13,2024-11-08,15:01:08.665,25,25,25,25,25,25,4.51477761403839,0.000122971633413198,0.0760561446134249,8.08573308494169E-05,4.51269309165843,5.75609434168924E-05,-0.114235886235284,7.55027174140499E-05,26.920783996582,0,0,0
14,2024-11-08,15:02:09.414,25,25,25,25,25,25,4.51467907661376,0.000302739003882054,0.0760592645675938,8.0046014951597E-05,4.51259625794616,6.6604297500854E-05,-0.114161816960351,8.32811669591429E-05,26.9352436065674,0,0,0
15,2024-11-08,15:03:11.167,25,25,25,25,25,25,4.51508248124646,0.000195522402575497,0.0763458565975229,0.000254455510759393,4.5130052136032,0.000127094315166249,-0.113694808783792,0.000249494750236464,26.9595413208008,0,0,0
16,2024-11-08,15:04:12.905,25,25,25,25,25,25,4.51528493466849,0.000120136528057345,0.0764614254099131,7.46877860676008E-05,4.51320081675451,4.21067678907049E-05,-0.113963305881637,7.40519210036232E-05,26.9765968322754,0,0,0
17,2024-11-08,15:05:13.915,25,25,25,25,25,25,4.51524420049012,9.73516159579074E-05,0.0764639803777138,5.18210833866384E-05,4.51315868054647,4.73892580735994E-05,-0.113942837167681,4.95003582154533E-05,26.983512878418,0,0,0
18,2024-11-08,15:06:17.187,25,25,25,25,25,25,4.51509477757877,0.000112645330280099,0.0764499243204296,6.08419425922966E-05,4.51301063562924,4.94560579882859E-05,-0.113873292292803,5.89237864411441E-05,27.0186080932617,0,0,0
19,2024-11-08,15:07:18.370,25,25,25,25,25,25,4.51504944974034,0.000113836438270818,0.07645105251953,6.04086333910068E-05,4.5129613859012,3.99097474319973E-05,-0.114025520093752,5.83143928780403E-05,27.027379989624,0,0,0
20,2024-11-08,15:08:19.116,25,25,25,25,25,25,4.51492282710447,0.000124295857026179,0.0764325714291136,6.71915800728382E-05,4.51283679937949,3.97828241680846E-05,-0.114001964900837,6.85936754595741E-05,27.0622692108154,0,0,0
21,2024-11-08,15:09:21.212,25,25,25,25,25,25,4.51489164174456,9.17555788463342E-05,0.0764253313809633,5.86078665738712E-05,4.51280097344029,4.20649386513958E-05,-0.114104237844326,5.64724130484351E-05,27.0821495056152,0,0,0
