ProbeModel:"FP-2X-250-ZS30M-15",ProbeSerial:"FP101244",ProbeCalDate:"7-19-2021",ProbeOrientation:"MULTIAXIS",ProbeType:"2Dex",AveragingOn:True,AveragingNum:5,MeasureTime:20,DwellOn:True,DwellTime:500,StopForMeas:True,PointsX:51,PointsY:51,PointsZ:26,PointsMeasured:3618,
Num,Date,Time,Xset,Yset,Zset,Xpos,Ypos,Zpos,Bm,BmSD,Bx,BxSD,By,BySD,Bz,BzSD,Temp C,IndexX,IndexY,IndexZ,
795,2024-10-04,03:43:39.180,21,15,0,20.9999,15,0,48.919628499466,0.000371113035039878,-2.52187619686127,0.000336768053985358,-0.602023644685346,0.000638850273164912,48.8509315795898,0.000749005123039897,21.6723251342773,29,15,0,
796,2024-10-04,03:43:43.196,20,15,0,19.9999,15,0,48.9154399979932,0.000204941128232478,-2.51745575809479,0.000199847628945431,-0.602421284912771,0.00029444317662285,48.8469051055908,0.000422154864904278,21.6652774810791,30,15,0,
797,2024-10-04,03:43:47.204,19,15,0,18.9999,15,0,48.910974836822,0.000375236124577823,-2.51044618034363,0.000416012392261895,-0.602478928804398,0.0004593678018598,48.8428819732666,0.000330184031467075,21.6615142822266,31,15,0,
798,2024-10-04,03:43:50.968,18,15,0,17.9999,15,0,48.9064240408386,0.000381807313276296,-2.50524134635925,0.000365958521083939,-0.602442683694945,0.000371876374792693,48.8385012207018,0.000477412652368841,21.659854888916,32,15,0,
799,2024-10-04,03:43:54.998,17,15,0,16.99993,15,0,48.9013728580002,0.000311823450079981,-2.49881922245026,0.00030686351031423,-0.602958485841751,0.000504651252039182,48.833775680542,0.000327085155290585,21.6528091430664,33,15,0,
800,2024-10-04,03:43:58.936,16,15,0,15.9999,15,0,48.8961959874314,0.000627192055721719,-2.49521447372353,0.000615642459416796,-0.602329967972656,0.000220500030029672,48.8287664184552,0.000634383376215068,21.6504154205322,34,15,0,
801,2024-10-04,03:44:02.968,15,15,0,14.99993,15,0,48.8911512383007,0.000506707781181424,-2.49118328571302,0.000431188390448893,-0.602699409723282,0.000701109913917601,48.8240291442871,0.000512824757029916,21.6606750488281,35,15,0,
802,2024-10-04,03:44:06.902,14,15,0,13.9999,15,0,48.8856464648518,0.000245657830180877,-2.48953390789032,0.000231836628274085,-0.602005098342895,0.000350887909308051,48.8184991607657,0.000339787158598051,21.6695232391357,36,15,0,
803,2024-10-04,03:44:10.834,13,15,0,12.99993,15,0,48.8802034711077,0.00028620865436548,-2.48878894042969,0.000279874674446411,-0.602127763271332,0.000412078292317568,48.8130890502915,0.000581686955430089,21.6778049468994,37,15,0,
804,2024-10-04,03:44:14.620,12,15,0,11.99993,15,0,48.8745339374318,0.000346659157814728,-2.49147238063812,0.000336311679100866,-0.600794016122818,0.000490522895202025,48.80727557373,0.000627364023475513,21.6700210571289,38,15,0,
805,2024-10-04,03:44:18.492,11,15,0,10.99993,15,0,48.8684766181706,0.000190025265068622,-2.4955702495575,0.000178670033709565,-0.600504250286943,0.000518261689649525,48.8009993896473,0.000401941255754023,21.6677074432373,39,15,0,
806,2024-10-04,03:44:22.402,10,15,0,9.99992,15,0,48.8627585546374,0.000386085199602868,-2.50116503334045,0.000385105501287317,-0.59958033799977,0.000665188306305624,48.7949896240215,0.00013550047980483,21.6565456390381,40,15,0,
807,2024-10-04,03:44:26.400,9,15,0,8.99992,15,0,48.8569363657335,0.000109051453606136,-2.50602969646454,0.00011823388088881,-0.599217931032181,0.000365958421541489,48.788938659668,0.000475220135407757,21.6519680023193,41,15,0,
808,2024-10-04,03:44:30.206,8,15,0,7.99992,15,0,48.851399478861,0.00045924034739751,-2.51398160362244,0.000466311657384383,-0.598624124288295,0.000475421367619483,48.7830091094971,0.000519257943373598,21.6479415893555,42,15,0,
809,2024-10-04,03:44:34.160,7,15,0,6.99992,15,0,48.8452999708733,0.000232781763688522,-2.51681524658203,0.000235947633698053,-0.597896105051041,0.000120309180258774,48.7767546691895,0.000433967481799264,21.648889541626,43,15,0,
810,2024-10-04,03:44:37.990,6,15,0,5.99992,15,0,48.8394299899765,0.000485386507724391,-2.52314988803678,0.000496280362284427,-0.59797544503212,0.000390774548017676,48.7705614166249,0.000300906241420212,21.6438026428223,44,15,0,
811,2024-10-04,03:44:41.724,5,15,0,4.99992,15,0,48.8336884779198,0.000452270725060425,-2.52534430026891,0.000458138847950458,-0.597698999166489,0.000350393527379285,48.764678894043,0.000491885518436248,21.6412124633789,45,15,0,
812,2024-10-04,03:44:45.609,4,15,0,3.99995,15,0,48.8278004869651,0.00014711216878636,-2.53069137477875,0.000165534378179986,-0.597929132938385,0.000306340380930647,48.7585211944579,0.000216280804138549,21.6401844024658,46,15,0,
813,2024-10-04,03:44:49.580,3,15,0,2.99992,15,0,48.821623723932,0.000347789999150113,-2.52911094570088,0.000336620565477,-0.597075615406037,0.000431193186736048,48.7525134887695,0.000291811001243029,21.6495494842529,47,15,0,
814,2024-10-04,03:44:53.291,2,15,0,1.99992,15,0,48.8152759297254,7.82269825733877E-05,-2.52983477592346,7.37707892917358E-05,-0.59559521055062,0.000421189873482021,48.746022735595,0.000400830010289627,21.6532955169678,48,15,0,
815,2024-10-04,03:44:56.999,1,15,0,0.99994,15,0,48.8101988375271,0.000160720568079842,-2.530160861015,0.000155519103630569,-0.596139388322126,0.000330046991458119,48.7409316101074,0.000272510382356734,21.6518249511719,49,15,0,
816,2024-10-04,03:45:00.857,0,15,0,-9E-05,15,0,48.8043464967885,0.000347325822312736,-2.53133264064634,0.000362577531710074,-0.593792913434149,0.000542808844014221,48.7350224914551,0.000340866734040586,21.6492977142334,50,15,0,
817,2024-10-04,03:45:04.195,0,16,0,0,16.00002,0,48.8021732250688,0.000308867270764579,-2.52992394447257,0.00029953336043604,-0.593427103279639,0.000364097665307317,48.7329417877186,0.00045711843643308,21.6426181793213,0,16,0,
818,2024-10-04,03:45:07.872,1,16,0,1.00003,16,0,48.8077246180734,0.000314531864349607,-2.52586590003931,0.000309202117412177,-0.593505068775575,0.000163903029247941,48.7387066192627,0.000609630458204896,21.6295337677002,1,16,0,
819,2024-10-04,03:45:11.476,2,16,0,2.00003,16,0,48.8137140835162,0.000370482724116509,-2.52530775260925,0.000348864283007921,-0.593668138027083,0.000429200238292097,48.7448472442627,0.000503047720979664,21.6241550445557,2,16,0,
820,2024-10-04,03:45:14.997,3,16,0,3.00003,16,0,48.8195090813089,0.00021719031997917,-2.52217455387115,0.000204871266266205,-0.593847051858902,0.000418136311420476,48.7506932067871,0.000263408261118268,21.6262855529785,3,16,0,
821,2024-10-04,03:45:18.540,4,16,0,4.00003,16,0,48.8257388920435,0.000388240824683077,-2.52152256679535,0.000406386345922048,-0.595555020093918,0.000546160454098463,48.7569629669178,0.00024429331457818,21.6153297424316,4,16,0,
822,2024-10-04,03:45:22.044,5,16,0,5.00003,16,0,48.8315812371955,0.000405777942941881,-2.51462034320559,0.000406444812603351,-0.594621449947357,0.000293078206057186,48.7631667938232,0.000371530502736865,21.6224327087402,5,16,0,
823,2024-10-04,03:45:25.562,6,16,0,6.00004,16,0,48.8373009628416,0.00050204134001544,-2.51209176826477,0.000491295758349933,-0.594443323848778,0.000342632396730549,48.7690305328369,0.000329767625761214,21.6296138763428,6,16,0,
824,2024-10-04,03:45:29.037,7,16,0,7.00004,16,0,48.8433093605581,0.000245804126163882,-2.50471549415418,0.000255857059474849,-0.594175056219101,0.00035798029191673,48.7754230499267,0.000445451760016348,21.6323776245117,7,16,0,
825,2024-10-04,03:45:32.579,8,16,0,8.00004,16,0,48.8491656128651,0.00031020850590436,-2.50088878631592,0.000283902682106926,-0.594893110989504,0.000820337332226492,48.7814807128906,0.00043053487593616,21.6440753936768,8,16,0,
826,2024-10-04,03:45:36.126,9,16,0,9.00004,16,0,48.8548734305103,0.000313962961597716,-2.49243338680169,0.000308748070903906,-0.594607185840163,0.000409256674225246,48.7876197814942,0.000574581345591604,21.6427097320557,9,16,0,
827,2024-10-04,03:45:39.605,10,16,0,10.00004,16,0,48.860621598379,5.90904481836166E-05,-2.48717353916168,6.86978448703261E-05,-0.595462075232467,0.000589968871156075,48.7936541442871,0.000683828345359851,21.6444568634033,10,16,0,
828,2024-10-04,03:45:42.958,11,16,0,11.00007,16,0,48.8666696535599,0.000273029532295278,-2.48172244930267,0.000261131815098733,-0.596663063287735,0.000438064483001712,48.7999731140134,0.000382361352600853,21.6420269012451,11,16,0,
829,2024-10-04,03:45:46.638,12,16,0,12.00004,16,0,48.8718461954437,0.000418205283919475,-2.4759567861557,0.000320137941419517,-0.596327044723464,0.000444452529169613,48.8055900573714,0.000310815546980291,21.6374244689941,12,16,0,
830,2024-10-04,03:45:50.048,13,16,0,13.00004,16,0,48.8778148465535,0.000376537185560501,-2.47283528327942,0.000368614743882519,-0.59670279836449,0.000376056654628413,48.811577041626,0.000463295460915234,21.6363830566406,13,16,0,
831,2024-10-04,03:45:53.380,14,16,0,14.00002,16,0,48.8831590127135,0.000189590463316547,-2.47268067741394,0.000240773818615723,-0.596816720485687,0.000414599371371314,48.8168615722652,0.000344515898498904,21.6366729736328,14,16,0,
832,2024-10-04,03:45:57.017,15,16,0,15.00005,16,0,48.8882937871822,0.000445849841092295,-2.47591418075562,0.000457117606800375,-0.597893388270626,0.000405340827139501,48.8218973236084,0.000482975752541575,21.6386222839355,15,16,0,
833,2024-10-04,03:46:00.562,16,16,0,16.00002,16,0,48.8936601324567,0.000329958460361361,-2.47961300659128,0.000323227924521579,-0.597715657949448,0.000443059401749017,48.82713822937,0.000329138252873934,21.6395263671875,16,16,0,
834,2024-10-04,03:46:04.017,17,16,0,17.00002,16,0,48.8986440140668,0.000260525290868103,-2.48425398731232,0.000256673171214413,-0.597896965265274,0.000433179480202921,48.8318376159668,0.000259471727626561,21.6372814178467,17,16,0,
835,2024-10-04,03:46:07.462,18,16,0,18.00002,16,0,48.903581489007,0.000292861066717955,-2.49099373626709,0.00030094706559271,-0.597866520404816,0.000304418947708224,48.8364441986084,0.000348957775445004,21.6440010070801,18,16,0,
836,2024-10-04,03:46:10.723,19,16,0,19.00002,16,0,48.908067480323,0.000460893578877992,-2.49628539752844,0.000468721132361633,-0.597553367853165,0.000288738681183975,48.840666809082,0.00035994612801244,21.6516513824463,19,16,0,
837,2024-10-04,03:46:14.231,20,16,0,20.00002,16,0,48.9125779833741,0.000242103382997285,-2.50327657604217,0.000223930504714047,-0.597015079734976,0.000360999062551083,48.8448395996077,0.000186396375420648,21.653190612793,20,16,0,
838,2024-10-04,03:46:17.474,21,16,0,21.00002,16,0,48.9170477982905,0.000367294633586489,-2.50778458690643,0.000358533838941212,-0.596853754996757,0.000380699792318844,48.8490772399894,0.000106001126609241,21.6552963256836,21,16,0,
839,2024-10-04,03:46:20.842,22,16,0,22.00002,16,0,48.9210641151945,0.000370276778191245,-2.51186891651154,0.000383152898187657,-0.59662426161766,0.000437213922675956,48.8528981323234,0.000347537663473317,21.6589374542236,22,16,0,
840,2024-10-04,03:46:24.442,23,16,0,23.00003,16,0,48.9253456648585,0.000380183145317277,-2.5122844476687,0.000374378614687573,-0.596457057714431,0.000257751973817368,48.8571588134766,0.000456541081214083,21.6683521270752,23,16,0,
841,2024-10-04,03:46:27.870,24,16,0,24.00003,16,0,48.9290326060152,8.57905975131458E-05,-2.51587107276917,9.33753721321506E-05,-0.596367346048355,0.000491028167789392,48.8606817779514,0.000504003251997998,21.6709671020508,24,16,0,
842,2024-10-04,03:46:31.158,25,16,0,25.00003,16,0,48.9330541000929,0.00045262696792077,-2.51585736083984,0.000465336257650026,-0.596934709310532,0.000253420952092056,48.8646892395019,0.000250943379039178,21.6758193969727,25,16,0,
843,2024-10-04,03:46:34.759,26,16,0,26.00003,16,0,48.9361893588665,0.000442379105161857,-2.51766956138536,0.000433912923155388,-0.596648315668106,0.000356288851582648,48.8677394561768,0.000342436689954328,21.6762161254883,26,16,0,
844,2024-10-04,03:46:38.335,27,16,0,27.00006,16,0,48.9397549332701,0.000274260074097514,-2.51851635837555,0.000259595250713859,-0.597030663489609,0.000407245104165545,48.8712607269279,0.000356113303951658,21.6835765838623,27,16,0,
845,2024-10-04,03:46:41.686,28,16,0,28.00003,16,0,48.9431206094765,0.000365459289368418,-2.52270199966431,0.000363221278024553,-0.597326487064362,0.000838135882831902,48.8744158630371,0.0007694942856073,21.6805152893066,28,16,0,
846,2024-10-04,03:46:45.381,29,16,0,29.00003,16,0,48.9458523762098,0.000628373879240402,-2.52361567592604,0.00063808056752114,-0.597279881238169,0.00016898276766972,48.8771031494141,0.000420562818249941,21.6827125549316,29,16,0,
847,2024-10-04,03:46:48.968,30,16,0,30.00003,16,0,48.9488619565492,0.000244454627285891,-2.52830263805387,0.000254643545585496,-0.597301570413892,0.000384252887502359,48.8798751678467,0.000489335859798843,21.6821727752686,30,16,0,
848,2024-10-04,03:46:52.618,31,16,0,31.00003,16,0,48.9515572795918,0.000344317586023749,-2.52989506435394,0.000355077178135556,-0.596736052751541,0.000229268667055197,48.8824949645996,0.000311429430558514,21.6819343566895,31,16,0,
849,2024-10-04,03:46:56.013,32,16,0,32.00004,16,0,48.9534926483913,0.000278633883515128,-2.53410643482104,0.000265308174349365,-0.596645181894302,0.00019570942242239,48.8842178192131,0.000583123088184534,21.6801872253418,32,16,0,
850,2024-10-04,03:46:59.662,33,16,0,33.00004,16,0,48.9556805566298,0.000370541372889379,-2.53685606861114,0.000379235486889968,-0.595997821569443,0.000263915589090377,48.8862727966309,0.00034762864343928,21.6807498931885,33,16,0,
851,2024-10-04,03:47:03.268,34,16,0,34.00007,16,0,48.9575257481901,0.000411580138565754,-2.53851822089841,0.000407735619870884,-0.594817588804811,0.000308088185773219,48.8880514373779,0.000411260332778772,21.6898384094238,34,16,0,
852,2024-10-04,03:47:06.566,35,16,0,35.00004,16,0,48.9589768521269,0.000442423086566542,-2.5439278049469,0.000487416699667294,-0.594820506094094,0.000939142707487689,48.8892236938477,0.000143495696074558,21.6847229003906,35,16,0,
853,2024-10-04,03:47:10.030,36,16,0,36.00004,16,0,48.9609445790741,0.000302031672066982,-2.54303590392994,0.000307972174582867,-0.59396277570528,0.000364932586690541,48.8912616271962,0.000221173764003185,21.6921005249023,36,16,0,
854,2024-10-04,03:47:13.512,37,16,0,37.00004,16,0,48.9621225242435,0.000441336023362362,-2.54640346145608,0.000437963838298948,-0.59374902558166,0.000356125691501261,48.892262191771,0.000351061502165566,21.6868419647217,37,16,0,
855,2024-10-04,03:47:17.083,38,16,0,38.00004,16,0,48.9634079813819,0.000291198528576169,-2.54611838150024,0.000343820859967593,-0.593721838235855,0.000196689180441425,48.8937707366932,0.000279634622523211,21.6756114959717,38,16,0,
856,2024-10-04,03:47:20.716,39,16,0,39.00004,16,0,48.9646088396752,0.00038937202765096,-2.55336977005005,0.000412031392972965,-0.593057296514511,0.000421284119529982,48.8943170928938,0.000646871781337447,21.6708354949951,39,16,0,
857,2024-10-04,03:47:24.260,40,16,0,40.00002,16,0,48.9651172300679,0.000233456274278694,-2.55013868236542,0.000236959372992564,-0.59223661613421,0.000361169656466021,48.8950696258545,0.000377233847229951,21.6636981964111,40,16,0,
858,2024-10-04,03:47:27.588,41,16,0,41.00005,16,0,48.9660722659291,0.000511292742972694,-2.55214578533173,0.000525470816374564,-0.591809157609939,0.000611911536010035,48.8959417266846,0.000323980155643114,21.6717300415039,41,16,0,
859,2024-10-04,03:47:30.903,42,16,0,42.00002,16,0,48.9668740807345,0.000310786932710544,-2.54993463420868,0.000281931050424221,-0.591395885227803,0.000650582547531372,48.896820938109,0.000363238046466552,21.6620254516602,42,16,0,
860,2024-10-04,03:47:34.433,43,16,0,43.00002,16,0,48.9678998658799,0.000308256271657088,-2.55477237224495,0.000302455060657147,-0.591728157520294,0.000357067477131896,48.8976328887924,0.000309112431150912,21.6648578643799,43,16,0,
861,2024-10-04,03:47:38.029,44,16,0,44.00005,16,0,48.9683877144113,0.000218349457282737,-2.55195645809137,0.000205921099599023,-0.591214594122509,0.000444301015041617,48.8982139129639,0.000279082039907622,21.6659049987793,44,16,0,
862,2024-10-04,03:47:41.679,45,16,0,45.00002,16,0,48.9690265776532,0.000388966008051444,-2.55598483943819,0.000377744994472669,-0.590978596924151,0.000514623281814833,48.8987060852045,0.000318561908847194,21.6580200195313,45,16,0,
863,2024-10-04,03:47:44.981,46,16,0,46.00002,16,0,48.9690900149934,0.000430601705314074,-2.55769015407458,0.00044509262840322,-0.590862729070753,0.000319047019086631,48.8986771392822,0.000231668991759372,21.6613712310791,46,16,0,
864,2024-10-04,03:47:48.259,47,16,0,47.00002,16,0,48.969098973995,0.000301709796935216,-2.56264766788286,0.000302088541343189,-0.59124174499436,0.000159342138685234,48.8984257202147,0.000485398683388965,21.6643543243408,47,16,0,
865,2024-10-04,03:47:51.664,48,16,0,48.00002,16,0,48.969310346646,0.000279423013300462,-2.56446741104017,0.000263178116984541,-0.591022518157959,0.000340372586220198,48.8985355072006,0.000302104644168835,21.6689567565918,48,16,0,
866,2024-10-04,03:47:55.265,49,16,0,49.00003,16,0,48.9698829382791,0.000343227285629525,-2.56773718929153,0.000332623741526685,-0.592105397461379,0.000527177325584781,48.8989304809559,0.000297930327463774,21.6685104370117,49,16,0,
867,2024-10-04,03:47:58.598,50,16,0,50.00003,16,0,48.9695816324772,0.000136824966590434,-2.57340668487388,0.000136030061828354,-0.592082935808632,0.000568550168457062,48.8983448791499,0.000460741841282739,21.6751880645752,50,16,0,
868,2024-10-04,03:48:02.064,50,17,0,50,17.00002,0,48.9667351828343,0.000336936421910369,-2.57422531414032,0.000340322086697607,-0.587688999652863,0.000440919481749188,48.8954920196528,0.000318772422294239,21.6663799285889,0,17,0,
869,2024-10-04,03:48:06.008,49,17,0,48.9999,17,0,48.9664071206021,0.000227986447060705,-2.56929997920807,0.000231942506912635,-0.589485935925657,0.000368638233694167,48.895396636961,0.000191613707075738,21.6594219207764,1,17,0,
870,2024-10-04,03:48:09.718,48,17,0,47.9999,17,0,48.9665091282752,0.000416238455899966,-2.56962788963318,0.000406345503778772,-0.58810335111618,0.000431834834327987,48.8955045776367,0.000307649871621129,21.6567268371582,2,17,0,
871,2024-10-04,03:48:13.477,47,17,0,46.9999,17,0,48.9662955155282,0.000246383924505612,-2.56572379398346,0.000241636299085348,-0.588248997449875,0.000212803286774577,48.8954901733398,0.000407994639282145,21.6552829742432,3,17,0,
872,2024-10-04,03:48:17.374,46,17,0,45.99993,17,0,48.9659112166078,0.00028295826029282,-2.56531327628921,0.000286468267117192,-0.587255359172109,0.000205536242979535,48.8951427001953,0.000460464264034211,21.6547565460205,4,17,0,
873,2024-10-04,03:48:21.241,45,17,0,44.9999,17,0,48.9656192744145,0.000497152799896028,-2.56562105464895,0.000497643939685489,-0.587319767475128,0.00022628472682049,48.8948344421387,0.000275738196790684,21.6500835418701,5,17,0,
874,2024-10-04,03:48:25.141,44,17,0,43.9999,17,0,48.9651114173983,0.000168444787828168,-2.56090225601196,0.000156831473387568,-0.587610687015975,0.000496987495843223,48.8945652160645,0.000602043023694331,21.6364364624023,6,17,0,
875,2024-10-04,03:48:29.053,43,17,0,42.9999,17,0,48.96444557986,0.000436042444925072,-2.56138650226468,0.000434815543437313,-0.587577424048123,0.000257365041289447,48.8938746948242,0.000399188481007082,21.6454067230225,7,17,0,
876,2024-10-04,03:48:33.005,42,17,0,41.9999,17,0,48.9643573609457,0.000320934714398614,-2.55942188453674,0.000329024432277439,-0.588184216499329,0.000181761837948056,48.8938890838617,0.000427001654968278,21.6360282897949,8,17,0,
877,2024-10-04,03:48:36.966,41,17,0,40.99993,17,0,48.9638940793589,0.000295928104544649,-2.5594904994955,0.000313501669403291,-0.588579495668411,0.000396120632319315,48.8934147491455,0.000401548464358766,21.637186050415,9,17,0,
878,2024-10-04,03:48:40.739,40,17,0,39.99993,17,0,48.9627298934573,0.00035117150593382,-2.55947777366638,0.000349461078861908,-0.589203328131201,0.000144360113300568,48.8922369232178,0.000453633356277925,21.6305332183838,10,17,0,
879,2024-10-04,03:48:44.383,39,17,0,38.99993,17,0,48.9620417394598,0.000125089318763619,-2.56032067012787,0.000127840935733452,-0.589230300426483,0.000416726421388334,48.8914945068349,0.000443064907409658,21.6244087219238,11,17,0,
880,2024-10-04,03:48:48.227,38,17,0,37.99996,17,0,48.9611153733732,0.000332523191489619,-2.55663136386872,0.000322346373578873,-0.590394222974777,0.000228900041459548,48.8907546386707,0.000371083235502746,21.6192111968994,12,17,0,
881,2024-10-04,03:48:52.177,37,17,0,36.99995,17,0,48.959612066313,0.000246327554936633,-2.55720006465912,0.000247943671687606,-0.591211849211339,0.000356086697247389,48.8892131805393,0.000490089467590047,21.6201076507568,13,17,0,
882,2024-10-04,03:48:56.020,36,17,0,35.99992,17,0,48.9582559523942,0.000154322514681681,-2.55478936290741,0.000152785570657217,-0.59240059709549,0.000216480620780258,48.8879578399655,0.00054714045681603,21.6260871887207,14,17,0,
883,2024-10-04,03:48:59.698,35,17,0,34.99992,17,0,48.9567470978466,0.000411832616525902,-2.55612569808803,0.00041132760835677,-0.593339469904332,0.000687880945129239,48.8863737487793,0.000196426520478876,21.6282329559326,15,17,0,
884,2024-10-04,03:49:03.522,34,17,0,33.99992,17,0,48.9549830281862,0.000310216557522149,-2.55093583679018,0.0003116783641544,-0.59421631860733,0.000325346490723759,48.8848514099105,0.000418368237051714,21.6334781646729,16,17,0,
885,2024-10-04,03:49:07.326,33,17,0,32.99992,17,0,48.953023434653,0.000187847235878988,-2.55096388912201,0.000180994990449288,-0.594675867555546,0.000646560567182129,48.8828697814937,0.000351452065676668,21.6439189910889,17,17,0,
886,2024-10-04,03:49:11.397,32,17,0,31.99995,17,0,48.9510669184162,0.00033404811103997,-2.54561535930633,0.000349843391818301,-0.596435832023621,0.000398903023861955,48.8812058868408,0.000382653726300943,21.6390552520752,18,17,0,
887,2024-10-04,03:49:15.223,31,17,0,30.99995,17,0,48.9488564252012,0.000424168648383657,-2.54492744922638,0.000406786888889119,-0.596443994045257,0.000370335750467072,48.8789996948225,0.000488939585791401,21.6397380828857,19,17,0,
888,2024-10-04,03:49:19.094,30,17,0,29.99992,17,0,48.9462604793488,0.000470907700568162,-2.54106167507172,0.000480241015022819,-0.597333328008652,0.000227903456938031,48.8765875549316,0.000400294354249279,21.647668838501,20,17,0,
889,2024-10-04,03:49:23.026,29,17,0,28.99992,17,0,48.9439495349229,0.000461249114319765,-2.54026385784032,0.00046086613773078,-0.597614283560389,0.000247706524276377,48.874338470459,0.000417857535826436,21.651927947998,21,17,0,
890,2024-10-04,03:49:26.944,28,17,0,27.99994,17,0,48.9407334357922,0.00028823690579196,-2.53743248176575,0.000303704381808678,-0.598001324891947,0.000281287614641372,48.871251373291,0.000565199682620101,21.6570568084717,22,17,0,
891,2024-10-04,03:49:30.851,27,17,0,26.99994,17,0,48.9378972907228,0.000462452870299937,-2.5372651758194,0.000484604268723695,-0.597892227172851,0.000290436048169014,48.8683412628162,0.00044082809036219,21.6526927947998,23,17,0,
892,2024-10-04,03:49:34.831,26,17,0,25.9999,17,0,48.9343910792735,0.000140844990930226,-2.53754124450684,0.000132255927675252,-0.597511933088303,0.000474918655496464,48.8649162445068,0.00045395798593578,21.6531620025635,24,17,0,
893,2024-10-04,03:49:38.815,25,17,0,24.99994,17,0,48.9310621270043,0.000123018327958131,-2.53427913188934,0.000188419458726986,-0.59762087940976,0.000351982111933309,48.8616965179426,0.000269978197151304,21.6504802703857,25,17,0,
894,2024-10-04,03:49:42.634,24,17,0,23.99994,17,0,48.9272766068286,0.000236242998968943,-2.53112135219574,0.000222676336305004,-0.596911041736603,0.00034126758985944,48.8581177062983,0.000340371285889007,21.6567802429199,26,17,0,
895,2024-10-04,03:49:46.733,23,17,0,22.9999,17,0,48.9236181574195,0.000270762714210027,-2.52717774105072,0.000272708221615847,-0.596921267028933,0.000269069045740535,48.8546453704834,0.000759536829312602,21.6602363586426,27,17,0,
896,2024-10-04,03:49:50.729,22,17,0,21.9999,17,0,48.9197505174008,0.000359190009555879,-2.52798642062942,0.000358423848072872,-0.597733521938324,0.000220199790112875,48.8507349243164,0.000525219980304251,21.6734409332275,28,17,0,
897,2024-10-04,03:49:54.595,21,17,0,20.9999,17,0,48.9152707961621,0.000244789161531521,-2.52004554748196,0.000255512238521059,-0.597658536911011,0.000478534107659556,48.8466548461902,0.000635583654797968,21.6623935699463,29,17,0,
898,2024-10-04,03:49:58.308,20,17,0,19.9999,17,0,48.9109252656192,0.000118395421249093,-2.52086033439636,0.000131568528429977,-0.598719917297003,0.000373279946595619,48.842250366211,0.000816087852591011,21.6654720306396,30,17,0,
899,2024-10-04,03:50:02.019,19,17,0,18.9999,17,0,48.9061036991631,0.000101030487678191,-2.50958014965057,0.000107959283774911,-0.598958240270615,0.000165110310059723,48.8380083770752,0.000511175443608873,21.6607799530029,31,17,0,
900,2024-10-04,03:50:05.991,18,17,0,17.99993,17,0,48.9018214720324,0.000241652707067402,-2.50735986804857,0.000238256295196165,-0.598897120473894,0.000399417950888489,48.833819992062,0.00076959500684228,21.6615409851074,32,17,0,
901,2024-10-04,03:50:09.905,17,17,0,16.99993,17,0,48.8970187891258,0.000424410605971498,-2.49755519199201,0.000424486703795025,-0.599156253574934,0.000257211178807077,48.8295042877197,0.000322743912983199,21.6658916473389,33,17,0,
902,2024-10-04,03:50:13.794,16,17,0,15.99993,17,0,48.8918069138451,0.000289975991895823,-2.49703535556793,0.000119843480471888,-0.600322033642447,0.000445295438980787,48.8244794158936,0.000169560422491389,21.666259765625,34,17,0,
903,2024-10-04,03:50:17.702,15,17,0,14.99993,17,0,48.8871241739678,0.000202642407354559,-2.49117339611053,0.000204696483082771,-0.599819972991225,0.000402587966795122,48.8199185028067,0.000755629548201671,21.6713485717773,35,17,0,
904,2024-10-04,03:50:21.645,14,17,0,13.9999,17,0,48.8814084957325,0.000484569155452597,-2.49057853984827,0.000476156934805401,-0.599454477786492,0.000442325154147099,48.8142376708984,0.000445595829405497,21.6694431304932,36,17,0,
905,2024-10-04,03:50:25.336,13,17,0,12.99993,17,0,48.8760077338312,0.000243608527161581,-2.48897249984741,0.000230518993837046,-0.59880842089653,0.000312757697738898,48.8089190216064,0.000453742056830742,21.6736488342285,37,17,0,
906,2024-10-04,03:50:29.248,12,17,0,11.99993,17,0,48.8706304851304,0.000424572278160795,-2.49357493972778,0.000423852396019837,-0.599231813669205,0.000440191649294186,48.8032985687256,0.000574517393281139,21.6779003143311,38,17,0,
907,2024-10-04,03:50:33.167,11,17,0,10.99995,17,0,48.8649655836602,0.000287794778287721,-2.49579472446324,0.000301669582751063,-0.597718356131756,0.000351789196307235,48.7975087738037,0.000525099010399295,21.6838550567627,39,17,0,
908,2024-10-04,03:50:37.000,10,17,0,9.99995,17,0,48.8589657488363,0.000359842705487003,-2.50199792194367,0.000357578759700734,-0.597172210216522,0.000452064776026104,48.7912011566162,0.000302828989721545,21.6885242462158,40,17,0,
909,2024-10-04,03:50:40.818,9,17,0,8.99992,17,0,48.8531883147007,0.000313733954601588,-2.50635180473328,0.000313274999363636,-0.596581730127334,0.000193500539995785,48.7852002410878,0.000488297473218762,21.6817531585693,41,17,0,
910,2024-10-04,03:50:44.594,8,17,0,7.99992,17,0,48.8468537059687,0.000197214080914034,-2.51304681777871,0.000183124011489512,-0.596144725561142,0.00035900906932175,48.77852293396,0.000926537941675862,21.6751880645752,42,17,0,
911,2024-10-04,03:50:48.505,7,17,0,6.99992,17,0,48.8411212828429,0.000212240592703044,-2.51901178359841,0.000269949639487219,-0.596632513284683,0.000299982042710916,48.7724587860107,0.000509844790096168,21.6713352203369,43,17,0,
