ProbeModel:"FP-2X-250-ZS30M-15",ProbeSerial:"FP101244",ProbeCalDate:"7-19-2021",ProbeOrientation:"MULTIAXIS",ProbeType:"2Dex",AveragingOn:True,AveragingNum:5,MeasureTime:20,DwellOn:True,DwellTime:50,StopForMeas:True,PointsX:2,PointsY:2,PointsZ:2,PointsMeasured:0,
Num,Date,Time,Xset,Yset,Zset,Xpos,Ypos,Zpos,Bm,BmSD,Bx,BxSD,By,BySD,Bz,BzSD,Temp C,IndexX,IndexY,IndexZ,
1,2024-10-29,12:12:38.631,0,0,0,0,0,0,48.8683050552404,0.000103957463591447,-2.49298903656006,0.000113920069772602,-0.389325020789152,0.000412990940143125,48.8031192932129,0.00261540193391808,23.587251663208,0,0,0
2,2024-10-29,12:12:41.551,1,0,0,1.00003,0,0,48.8728514673108,0.000512653062644154,-2.49467950820913,0.000462233274372027,-0.391493885993958,0.000705149718166103,48.8075536804181,0.00202328304057529,23.5800476074219,1,0,0
3,2024-10-29,12:12:44.612,2,0,0,2.00003,0,0,48.8774331948864,0.000386440072674746,-2.49252310752807,0.000354931979591011,-0.392105817793537,0.000703362236517585,48.8123573760981,0.00225937563289444,23.593355178833,2,ProbeModel:"FP-2X-250-ZS30M-15",ProbeSerial:"FP101244",ProbeCalDate:"7-19-2021",ProbeOrientation:"MULTIAXIS",ProbeType:"2Dex",AveragingOn:True,AveragingNum:5,MeasureTime:20,DwellOn:True,DwellTime:50,StopForMeas:True,PointsX:11,PointsY:11,PointsZ:2,PointsMeasured:0,
Num,Date,Time,Xset,Yset,Zset,Xpos,Ypos,Zpos,Bm,BmSD,Bx,BxSD,By,BySD,Bz,BzSD,Temp C,IndexX,IndexY,IndexZ,
1,2024-10-29,02:13:15.586,0,0,0,0,0,0,48.8701485841379,0.000313861413147009,-2.4957552070615,0.000286529326687855,-0.39165826022625,0.000348572956961073,48.8048099212647,0.00297641911242336,24.281795501709,0,0,0
2,2024-10-29,02:13:20.644,5,0,0,5.00003,0,0,48.8940960072119,0.000297229110204479,-2.48670606803675,0.00031047600615822,-0.399797662496567,0.000527405446767425,48.8291850128171,0.0020303415972166,24.2829265594482,1,0,0
3,2024-10-29,02:13:25.572,10,0,0,10.00004,0,0,48.918742580453,0.000528343786368269,-2.45878745746612,0.000493007972764085,-0.403816922903061,0.000811294727222929,48.8552114257786,0.00185343722016798,24.2770881652832,2,0,0
4,2024-10-29,02:13:30.746,15,0,0,15.00002,0,0,48.9431064820457,0.00047248783135629,-2.44702998924256,0.000440198551583439,-0.413073562145233,0.000315480312745598,48.8801539154044,0.00229531278851238,24.2880039215088,3,0,0
5,2024-10-29,02:13:35.772,20,0,0,20.00002,0,0,48.9651851186889,0.000230355234807975,-2.46560023975113,0.00011500571414187,-0.418797228811926,0.000321624665602987,48.9013453521728,0.0021880807159113,24.2952365875244,4,0,0
6,2024-10-29,02:13:40.739,25,0,0,25.00003,0,0,48.9856895310348,0.000271517286769798,-2.47864297008514,0.000311444682961253,-0.421051324844181,0.000576136399180702,48.9211539459228,0.00217310044937509,24.2880821228027,5,0,0
7,2024-10-29,02:13:45.741,30,0,0,30.00003,0,0,49.0021660172149,0.000311725226769661,-2.4845053281784,0.000304009749004954,-0.429023469686508,0.000566281962585816,48.9372660675031,0.00202424330038408,24.2760124206543,6,0,0
8,2024-10-29,02:13:50.799,35,0,0,35.00004,0,0,49.0150048915147,0.000348386232526063,-2.49889987182617,0.000328635176888876,-0.431881943464279,0.000484516982742044,48.949360748291,0.0021854495920698,24.2747745513916,7,0,0
9,2024-10-29,02:13:55.943,40,0,0,40.00004,0,0,49.0232726504237,0.000443353078520573,-2.50742703246998,0.000475197202881264,-0.431560685394469,0.000465449767353482,48.9572038726794,0.00175711280188045,24.2610473632813,8,0,0
10,2024-10-29,02:14:00.917,45,0,0,45.00002,0,0,49.028088145219,0.000205450599597214,-2.51962771034241,0.000211213654606233,-0.4352111287117,0.000240453524179039,48.9613712310791,0.00150208549444218,24.2494220733643,9,0,0
11,2024-10-29,02:14:05.841,50,0,0,50.00003,0,0,49.0295390477438,0.000491167771408036,-2.54269370078992,0.000478052198548237,-0.437288799285889,0.000557752674128198,48.9616023864746,0.0015642574964791,24.2416515350342,10,0,0
12,2024-10-29,02:14:10.999,50,5,0,50,5.00003,0,49.0171529356872,0.00032157495350784,-2.54591688346863,0.000309487101265583,-0.432722380636696,0.000270397133391286,48.9490769348145,0.00165031280272722,24.2338008880615,0,1,0
13,2024-10-29,02:14:16.216,45,5,0,44.9999,5,0,49.0153542547421,0.00035394345414841,-2.53035712337449,0.000271459095065933,-0.431937613248825,0.000441172672280702,48.9482703704824,0.0025097683571308,24.2326583862305,1,1,0
14,2024-10-29,02:14:21.898,40,5,0,39.9999,5,0,49.0107677544701,0.000534526705635987,-2.51747078513937,0.000498792640559532,-0.429747434854507,0.000472713925894072,48.9441852874747,0.00365619874289366,24.2205448150635,2,1,0
15,2024-10-29,02:14:27.410,35,5,0,34.99992,5,0,49.0025192619444,0.000362223750440446,-2.50941362667084,0.000365042469977974,-0.428133367061615,0.000329741438725181,48.9363512573242,0.00305834595463407,24.2168502807617,3,1,0
16,2024-10-29,02:14:32.956,30,5,0,29.99992,5,0,48.989826401789,0.0002661237250828,-2.49308347224997,0.000316425728150987,-0.425780387638288,0.000586757462023881,48.9244912109375,0.00287537551698563,24.2349052429199,4,1,0
