ProbeModel:"FP-2X-250-ZS30M-15",ProbeSerial:"FP101244",ProbeCalDate:"7-19-2021",ProbeOrientation:"MULTIAXIS",ProbeType:"2Dex",AveragingOn:True,AveragingNum:5,MeasureTime:1000,DwellOn:True,DwellTime:500,StopForMeas:True,PointsX:51,PointsY:51,PointsZ:51,PointsMeasured:0,
Num,Date,Time,Xset,Yset,Zset,Xpos,Ypos,Zpos,Bm,BmSD,Bx,BxSD,By,BySD,Bz,BzSD,Temp C,IndexX,IndexY,IndexZ,
1,2024-10-06,11:32:21.331,0,0,0,0,0,0,48.8527825187417,4.35270096766146E-05,-2.5379012159729,4.3785033260514E-05,-0.502726634044644,3.0572213269801E-05,48.7842258450317,5.95508747425665E-05,20.6485824584961,0,0,0
2,2024-10-06,11:32:28.617,1,0,0,1.00003,0,0,48.8575896044032,5.69802914072122E-05,-2.53735363483429,5.38077299986136E-05,-0.50455832074444,0.00046682636112345,48.7890483908081,6.4033711863524E-05,20.6673851013184,1,0,0
3,2024-10-06,11:32:35.889,2,0,0,2.00003,0,0,48.8622793758193,6.86266772183253E-05,-2.53706946046663,6.86323340946448E-05,-0.50580249378443,1.37438825151782E-05,48.7937475112904,6.01489637081233E-05,20.6939678192139,2,0,0
4,2024-10-06,11:32:43.180,3,0,0,3.00003,0,0,48.8674859466392,7.66755577762522E-05,-2.53581175229957,7.5153199474515E-05,-0.507415523528608,2.24136088173611E-05,48.7990107925415,2.02013895901197E-05,20.7063102722168,3,0,0
5,2024-10-06,11:32:50.473,4,0,0,4.00003,0,0,48.8723073141128,5.49468084997304E-05,-2.53513085765838,5.53055511479762E-05,-0.509267856836319,5.08898189641496E-05,48.8038543316633,4.51090778132545E-05,20.7115345001221,4,0,0
6,2024-10-06,11:32:57.764,5,0,0,5.00003,0,0,48.8774684290418,4.42248123406173E-05,-2.52912420789719,4.53429795322223E-05,-0.51000626994133,5.76076142161611E-05,48.8093249581896,1.59741394143792E-05,20.7405815124512,5,0,0
7,2024-10-06,11:33:05.033,6,0,0,6.00004,0,0,48.882307613651,6.24482238078042E-05,-2.52804356225941,6.38541056661556E-05,-0.511044996414185,6.74258347150105E-05,48.8142177566528,5.15691623902974E-05,20.76682472229,6,0,0
8,2024-10-06,11:33:12.328,7,0,0,7.00004,0,0,48.8873541350833,6.10985473648284E-05,-2.51892307155609,6.12675767743346E-05,-0.511674292677144,6.67629001450566E-05,48.8197357998646,6.88928234073439E-05,20.7853927612305,7,0,0
9,2024-10-06,11:33:19.625,8,0,0,8.00004,0,0,48.8924172805061,6.00396743064806E-05,-2.51439398282998,5.50935501973875E-05,-0.513613072251209,2.52184092500895E-05,48.825022607727,3.39417025393384E-05,20.8035011291504,8,0,0
10,2024-10-06,11:33:26.910,9,0,0,9.00004,0,0,48.8975415910805,6.58569116135745E-05,-2.5071810544014,6.55566518157373E-05,-0.515036233576037,2.36916477778465E-05,48.8305063873291,3.33845062721854E-05,20.8267230987549,9,0,0
11,2024-10-06,11:33:34.223,10,0,0,10.00004,0,0,48.9027385174514,3.7853536947496E-05,-2.50132287410604,3.79979904496561E-05,-0.516673373003006,2.09198534193205E-05,48.8359935601789,3.27419014536561E-05,20.8343334197998,10,0,0
12,2024-10-06,11:33:41.512,11,0,0,11.00004,0,0,48.9070961396799,0.00155907133795188,-2.49601049470842,0.00148280297756938,-0.518205412454605,0.00153571109317825,48.8406130215445,0.000307153269870386,20.8556270599365,11,0,0
13,2024-10-06,11:33:48.794,12,0,0,12.00004,0,0,48.9128070557546,8.45020345264145E-05,-2.4905324098587,8.52958784306896E-05,-0.520011918449402,4.70557626313376E-05,48.8465916296387,2.71849594327904E-05,20.8621997833252,12,0,0
14,2024-10-06,11:33:56.085,13,0,0,13.00004,0,0,48.9176940744354,4.80063225391841E-05,-2.48703887662887,4.79604433672935E-05,-0.521627941069603,3.03269360381649E-05,48.8516463998413,3.69908843298817E-05,20.875675201416,13,0,0
15,2024-10-06,11:34:03.377,14,0,0,14.00002,0,0,48.9226825004597,5.56801301791039E-05,-2.48582332592011,5.41630598837258E-05,-0.523073771379468,2.33235157012509E-05,48.8566878607178,3.01701768872196E-05,20.878360748291,14,0,0
16,2024-10-06,11:34:10.650,15,0,0,15.00002,0,0,48.9273898482887,4.69994730872903E-05,-2.48840990516594,3.96364076081047E-05,-0.524468153885405,4.15605101938069E-05,48.8612587860094,3.55490261697347E-05,20.8915119171143,15,0,0
17,2024-10-06,11:34:17.942,16,0,0,16.00002,0,0,48.9324618030574,8.33773395551418E-05,-2.49067981164765,8.09582615412106E-05,-0.52599021250248,5.72487985245012E-05,48.8662013601684,7.69423204032411E-05,20.9020843505859,16,0,0
18,2024-10-06,11:34:25.232,17,0,0,17.00002,0,0,48.9370338812875,3.24158245591697E-05,-2.49561662601471,3.14653276657161E-05,-0.526742142543793,2.84482950988363E-05,48.8705215029892,8.06096789622513E-05,20.9089984893799,17,0,0
19,2024-10-06,11:34:32.512,18,0,0,18.00002,0,0,48.9420180571836,6.25992506614381E-05,-2.50029750097275,6.1858397827199E-05,-0.527885360449271,2.46207023889705E-05,48.875256782836,5.50032305295999E-05,20.9257774353027,18,0,0
20,2024-10-06,11:34:39.782,19,0,0,19.00002,0,0,48.9463750979687,6.0085292395498E-05,-2.50575424379349,6.04811461467297E-05,-0.528647397947311,2.46351216876403E-05,48.8793349935913,1.85599953668281E-05,20.9277629852295,19,0,0
